TRADE ID,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
7928,GBR,BOP,TOT,MLN_USD,Q,1991-Q2,-3019.616,
7929,GBR,BOP,TOT,MLN_USD,Q,1991-Q3,-4362.266,
7930,GBR,BOP,TOT,MLN_USD,Q,1991-Q4,-3412.505,
7931,GBR,BOP,TOT,MLN_USD,Q,1992-Q1,-3866.687,
7932,GBR,BOP,TOT,MLN_USD,Q,1992-Q2,-5268.522,
7933,GBR,BOP,TOT,MLN_USD,Q,1992-Q3,-6113.977,
7934,GBR,BOP,TOT,MLN_USD,Q,1992-Q4,-4408.951,
7935,GBR,BOP,TOT,MLN_USD,Q,1993-Q1,-3455.122,
7936,GBR,BOP,TOT,MLN_USD,Q,1993-Q2,-4876.952,
7937,GBR,BOP,TOT,MLN_USD,Q,1993-Q3,-3709.589,
7938,GBR,BOP,TOT,MLN_USD,Q,1993-Q4,-3255.288,
7939,GBR,BOP,TOT,MLN_USD,Q,1994-Q1,-1531.673,
7940,GBR,BOP,TOT,MLN_USD,Q,1994-Q2,-2714.023,
7941,GBR,BOP,TOT,MLN_USD,Q,1994-Q3,-634.3958,
7942,GBR,BOP,TOT,MLN_USD,Q,1994-Q4,-1067.342,
7943,GBR,BOP,TOT,MLN_USD,Q,1995-Q1,1163.098,
7944,GBR,BOP,TOT,MLN_USD,Q,1995-Q2,-4634.263,
7945,GBR,BOP,TOT,MLN_USD,Q,1995-Q3,-3876.364,
7946,GBR,BOP,TOT,MLN_USD,Q,1995-Q4,-1666.584,
7947,GBR,BOP,TOT,MLN_USD,Q,1996-Q1,-2269.505,
7948,GBR,BOP,TOT,MLN_USD,Q,1996-Q2,-1742.189,
7949,GBR,BOP,TOT,MLN_USD,Q,1996-Q3,-2218.257,
7950,GBR,BOP,TOT,MLN_USD,Q,1996-Q4,-1867.733,
7951,GBR,BOP,TOT,MLN_USD,Q,1997-Q1,-1177.772,
7952,GBR,BOP,TOT,MLN_USD,Q,1997-Q2,-707.0923,
7953,GBR,BOP,TOT,MLN_USD,Q,1997-Q3,2626.635,
7954,GBR,BOP,TOT,MLN_USD,Q,1997-Q4,-3993.932,
7955,GBR,BOP,TOT,MLN_USD,Q,1998-Q1,-3827.013,
7956,GBR,BOP,TOT,MLN_USD,Q,1998-Q2,-5374.7,
7957,GBR,BOP,TOT,MLN_USD,Q,1998-Q3,3318.307,
7958,GBR,BOP,TOT,MLN_USD,Q,1998-Q4,-1037.272,
7959,GBR,BOP,TOT,MLN_USD,Q,1999-Q1,-12724.49,
7960,GBR,BOP,TOT,MLN_USD,Q,1999-Q2,-10144.48,
7961,GBR,BOP,TOT,MLN_USD,Q,1999-Q3,-11154.79,
7962,GBR,BOP,TOT,MLN_USD,Q,1999-Q4,-7498.828,
7963,GBR,BOP,TOT,MLN_USD,Q,2000-Q1,-9668.179,
7964,GBR,BOP,TOT,MLN_USD,Q,2000-Q2,-10646.52,
7965,GBR,BOP,TOT,MLN_USD,Q,2000-Q3,-9430.468,
7966,GBR,BOP,TOT,MLN_USD,Q,2000-Q4,-7895.131,
7967,GBR,BOP,TOT,MLN_USD,Q,2001-Q1,-7359.476,
7968,GBR,BOP,TOT,MLN_USD,Q,2001-Q2,-9694.226,
7969,GBR,BOP,TOT,MLN_USD,Q,2001-Q3,-9724.801,
7970,GBR,BOP,TOT,MLN_USD,Q,2001-Q4,-7098.037,
7971,GBR,BOP,TOT,MLN_USD,Q,2002-Q1,-8733.196,
7972,GBR,BOP,TOT,MLN_USD,Q,2002-Q2,-13017.63,
7973,GBR,BOP,TOT,MLN_USD,Q,2002-Q3,-7262.563,
7974,GBR,BOP,TOT,MLN_USD,Q,2002-Q4,-7455.908,
7975,GBR,BOP,TOT,MLN_USD,Q,2003-Q1,-3917.418,
7976,GBR,BOP,TOT,MLN_USD,Q,2003-Q2,-10996.45,
7977,GBR,BOP,TOT,MLN_USD,Q,2003-Q3,-12819.23,
7978,GBR,BOP,TOT,MLN_USD,Q,2003-Q4,-8513.822,
7979,GBR,BOP,TOT,MLN_USD,Q,2004-Q1,-14010.61,
7980,GBR,BOP,TOT,MLN_USD,Q,2004-Q2,-15034.13,
7981,GBR,BOP,TOT,MLN_USD,Q,2004-Q3,-20554.07,
7982,GBR,BOP,TOT,MLN_USD,Q,2004-Q4,-6416.98,
7983,GBR,BOP,TOT,MLN_USD,Q,2005-Q1,-13862.68,
7984,GBR,BOP,TOT,MLN_USD,Q,2005-Q2,-3745.762,
7985,GBR,BOP,TOT,MLN_USD,Q,2005-Q3,-16561.93,
7986,GBR,BOP,TOT,MLN_USD,Q,2005-Q4,-14998.74,
7987,GBR,BOP,TOT,MLN_USD,Q,2006-Q1,-18160.14,
7988,GBR,BOP,TOT,MLN_USD,Q,2006-Q2,-16076.2,
7989,GBR,BOP,TOT,MLN_USD,Q,2006-Q3,-20398.33,
7990,GBR,BOP,TOT,MLN_USD,Q,2006-Q4,-21204.34,
7991,GBR,BOP,TOT,MLN_USD,Q,2007-Q1,-24634.9,
7992,GBR,BOP,TOT,MLN_USD,Q,2007-Q2,-21504.49,
7993,GBR,BOP,TOT,MLN_USD,Q,2007-Q3,-31463.11,
7994,GBR,BOP,TOT,MLN_USD,Q,2007-Q4,-25421.96,
7995,GBR,BOP,TOT,MLN_USD,Q,2008-Q1,-27801.98,
7996,GBR,BOP,TOT,MLN_USD,Q,2008-Q2,-32528.35,
7997,GBR,BOP,TOT,MLN_USD,Q,2008-Q3,-25919.05,
7998,GBR,BOP,TOT,MLN_USD,Q,2008-Q4,-28448.14,
7999,GBR,BOP,TOT,MLN_USD,Q,2009-Q1,-22655.01,
8000,GBR,BOP,TOT,MLN_USD,Q,2009-Q2,-24826.15,
8001,GBR,BOP,TOT,MLN_USD,Q,2009-Q3,-14093.05,
8002,GBR,BOP,TOT,MLN_USD,Q,2009-Q4,-18212.66,
8003,GBR,BOP,TOT,MLN_USD,Q,2010-Q1,-16047.55,
8004,GBR,BOP,TOT,MLN_USD,Q,2010-Q2,-16123.86,
8005,GBR,BOP,TOT,MLN_USD,Q,2010-Q3,-23349.08,
8006,GBR,BOP,TOT,MLN_USD,Q,2010-Q4,-23109.26,
8007,GBR,BOP,TOT,MLN_USD,Q,2011-Q1,-10412.24,
8008,GBR,BOP,TOT,MLN_USD,Q,2011-Q2,-3742.618,
8009,GBR,BOP,TOT,MLN_USD,Q,2011-Q3,-18797.95,
8010,GBR,BOP,TOT,MLN_USD,Q,2011-Q4,-13776.21,
8011,GBR,BOP,TOT,MLN_USD,Q,2012-Q1,-17092.74,
8012,GBR,BOP,TOT,MLN_USD,Q,2012-Q2,-26546.02,
8013,GBR,BOP,TOT,MLN_USD,Q,2012-Q3,-19786.46,
8014,GBR,BOP,TOT,MLN_USD,Q,2012-Q4,-29816.51,
8015,GBR,BOP,TOT,MLN_USD,Q,2013-Q1,-32447.52,
8016,GBR,BOP,TOT,MLN_USD,Q,2013-Q2,-25173.5,
8017,GBR,BOP,TOT,MLN_USD,Q,2013-Q3,-32448.85,
8018,GBR,BOP,TOT,MLN_USD,Q,2013-Q4,-43032.13,
8019,GBR,BOP,TOT,MLN_USD,Q,2014-Q1,-35170.61,
8020,GBR,BOP,TOT,MLN_USD,Q,2014-Q2,-34025.58,
8021,GBR,BOP,TOT,MLN_USD,Q,2014-Q3,-34359.19,
8022,GBR,BOP,TOT,MLN_USD,Q,2014-Q4,-40940.25,
8023,GBR,BOP,TOT,MLN_USD,Q,2015-Q1,-40061.43,
8024,GBR,BOP,TOT,MLN_USD,Q,2015-Q2,-24368.83,
8025,GBR,BOP,TOT,MLN_USD,Q,2015-Q3,-31580.13,
8026,GBR,BOP,TOT,MLN_USD,Q,2015-Q4,-47455.53,
8027,GBR,BOP,TOT,MLN_USD,Q,2016-Q1,-39754.14,
8028,GBR,BOP,TOT,MLN_USD,Q,2016-Q2,-36402.95,
8029,GBR,BOP,TOT,MLN_USD,Q,2016-Q3,-40319.4,
8030,GBR,BOP,TOT,MLN_USD,Q,2016-Q4,-24957.43,
8031,GBR,BOP,TOT,MLN_USD,Q,2017-Q1,-20615.65,
8032,GBR,BOP,TOT,MLN_USD,Q,2017-Q2,-26367.03,
8033,GBR,BOP,TOT,MLN_USD,Q,2017-Q3,-22994.48,
8034,GBR,BOP,TOT,MLN_USD,Q,2017-Q4,-23209.54,
8035,GBR,BOP,TOT,MLN_USD,Q,2018-Q1,-25075.03,
8036,GBR,BOP,TOT,MLN_USD,Q,2018-Q2,-25357.03,
8037,GBR,BOP,TOT,MLN_USD,Q,2018-Q3,-25563.07,
8038,GBR,BOP,TOT,MLN_USD,Q,2018-Q4,-34186.51,
8039,GBR,BOP,TOT,MLN_USD,Q,2019-Q1,-48695.58,
8040,GBR,BOP,TOT,MLN_USD,Q,2019-Q2,-31034.3,
8041,GBR,BOP,TOT,MLN_USD,Q,2019-Q3,-19546.31,
8042,GBR,BOP,TOT,PC_GDP,Q,1955-Q1,-0.6004718,
8043,GBR,BOP,TOT,PC_GDP,Q,1955-Q2,-0.4268943,
8044,GBR,BOP,TOT,PC_GDP,Q,1955-Q3,-0.3499382,
8045,GBR,BOP,TOT,PC_GDP,Q,1955-Q4,-0.9498788,
8046,GBR,BOP,TOT,PC_GDP,Q,1956-Q1,0.5116096,
8047,GBR,BOP,TOT,PC_GDP,Q,1956-Q2,1.261891,
8048,GBR,BOP,TOT,PC_GDP,Q,1956-Q3,1.261709,
8049,GBR,BOP,TOT,PC_GDP,Q,1956-Q4,1.622226,
8050,GBR,BOP,TOT,PC_GDP,Q,1957-Q1,0.5023256,
8051,GBR,BOP,TOT,PC_GDP,Q,1957-Q2,1.04453,
8052,GBR,BOP,TOT,PC_GDP,Q,1957-Q3,1.345533,
8053,GBR,BOP,TOT,PC_GDP,Q,1957-Q4,1.90007,
8054,GBR,BOP,TOT,PC_GDP,Q,1958-Q1,2.242539,
8055,GBR,BOP,TOT,PC_GDP,Q,1958-Q2,0.9262496,
8056,GBR,BOP,TOT,PC_GDP,Q,1958-Q3,2.026795,
8057,GBR,BOP,TOT,PC_GDP,Q,1958-Q4,1.175669,
8058,GBR,BOP,TOT,PC_GDP,Q,1959-Q1,0.5443103,
8059,GBR,BOP,TOT,PC_GDP,Q,1959-Q2,1.152833,
8060,GBR,BOP,TOT,PC_GDP,Q,1959-Q3,1.1979,
8061,GBR,BOP,TOT,PC_GDP,Q,1959-Q4,0.1268231,
8062,GBR,BOP,TOT,PC_GDP,Q,1960-Q1,-0.2650039,
8063,GBR,BOP,TOT,PC_GDP,Q,1960-Q2,-1.296897,
8064,GBR,BOP,TOT,PC_GDP,Q,1960-Q3,-1.12616,
8065,GBR,BOP,TOT,PC_GDP,Q,1960-Q4,-0.7008649,
8066,GBR,BOP,TOT,PC_GDP,Q,1961-Q1,0.07272727,
8067,GBR,BOP,TOT,PC_GDP,Q,1961-Q2,-0.3636893,
8068,GBR,BOP,TOT,PC_GDP,Q,1961-Q3,0.8859513,
8069,GBR,BOP,TOT,PC_GDP,Q,1961-Q4,0.3413455,
8070,GBR,BOP,TOT,PC_GDP,Q,1962-Q1,0.6453423,
8071,GBR,BOP,TOT,PC_GDP,Q,1962-Q2,0.8491988,
8072,GBR,BOP,TOT,PC_GDP,Q,1962-Q3,0.461017,
8073,GBR,BOP,TOT,PC_GDP,Q,1962-Q4,0.445224,
8074,GBR,BOP,TOT,PC_GDP,Q,1963-Q1,1.072787,
8075,GBR,BOP,TOT,PC_GDP,Q,1963-Q2,0.5162622,
8076,GBR,BOP,TOT,PC_GDP,Q,1963-Q3,0.4321851,
8077,GBR,BOP,TOT,PC_GDP,Q,1963-Q4,-0.06164468,
8078,GBR,BOP,TOT,PC_GDP,Q,1964-Q1,-0.7863374,
8079,GBR,BOP,TOT,PC_GDP,Q,1964-Q2,-0.6173573,
8080,GBR,BOP,TOT,PC_GDP,Q,1964-Q3,-1.255084,
8081,GBR,BOP,TOT,PC_GDP,Q,1964-Q4,-1.447964,
8082,GBR,BOP,TOT,PC_GDP,Q,1965-Q1,0.1220866,
8083,GBR,BOP,TOT,PC_GDP,Q,1965-Q2,-0.2429865,
8084,GBR,BOP,TOT,PC_GDP,Q,1965-Q3,-0.3665768,
8085,GBR,BOP,TOT,PC_GDP,Q,1965-Q4,-0.1797991,
8086,GBR,BOP,TOT,PC_GDP,Q,1966-Q1,-0.4062077,
8087,GBR,BOP,TOT,PC_GDP,Q,1966-Q2,0,
8088,GBR,BOP,TOT,PC_GDP,Q,1966-Q3,-0.02010252,
8089,GBR,BOP,TOT,PC_GDP,Q,1966-Q4,1.631841,
8090,GBR,BOP,TOT,PC_GDP,Q,1967-Q1,0.5121135,
8091,GBR,BOP,TOT,PC_GDP,Q,1967-Q2,-0.4515323,
8092,GBR,BOP,TOT,PC_GDP,Q,1967-Q3,-0.3243965,
8093,GBR,BOP,TOT,PC_GDP,Q,1967-Q4,-2.533911,
8094,GBR,BOP,TOT,PC_GDP,Q,1968-Q1,-1.027397,
8095,GBR,BOP,TOT,PC_GDP,Q,1968-Q2,-0.7925906,
8096,GBR,BOP,TOT,PC_GDP,Q,1968-Q3,-0.2675643,
8097,GBR,BOP,TOT,PC_GDP,Q,1968-Q4,-0.5639256,
8098,GBR,BOP,TOT,PC_GDP,Q,1969-Q1,0.2316347,
8099,GBR,BOP,TOT,PC_GDP,Q,1969-Q2,0.7904816,
8100,GBR,BOP,TOT,PC_GDP,Q,1969-Q3,1.29953,
8101,GBR,BOP,TOT,PC_GDP,Q,1969-Q4,0.955414,
8102,GBR,BOP,TOT,PC_GDP,Q,1970-Q1,2.298329,
8103,GBR,BOP,TOT,PC_GDP,Q,1970-Q2,1.0431,
8104,GBR,BOP,TOT,PC_GDP,Q,1970-Q3,0.5330341,
8105,GBR,BOP,TOT,PC_GDP,Q,1970-Q4,1.401964,
8106,GBR,BOP,TOT,PC_GDP,Q,1971-Q1,1.308324,
8107,GBR,BOP,TOT,PC_GDP,Q,1971-Q2,1.621028,
8108,GBR,BOP,TOT,PC_GDP,Q,1971-Q3,2.121667,
8109,GBR,BOP,TOT,PC_GDP,Q,1971-Q4,1.447063,
8110,GBR,BOP,TOT,PC_GDP,Q,1972-Q1,0.6755534,
8111,GBR,BOP,TOT,PC_GDP,Q,1972-Q2,0.7254304,
8112,GBR,BOP,TOT,PC_GDP,Q,1972-Q3,-0.9751423,
8113,GBR,BOP,TOT,PC_GDP,Q,1972-Q4,-0.1860712,
8114,GBR,BOP,TOT,PC_GDP,Q,1973-Q1,-1.268098,
8115,GBR,BOP,TOT,PC_GDP,Q,1973-Q2,-0.675029,
8116,GBR,BOP,TOT,PC_GDP,Q,1973-Q3,-1.835801,
8117,GBR,BOP,TOT,PC_GDP,Q,1973-Q4,-2.170441,
8118,GBR,BOP,TOT,PC_GDP,Q,1974-Q1,-3.676331,
8119,GBR,BOP,TOT,PC_GDP,Q,1974-Q2,-4.092637,
8120,GBR,BOP,TOT,PC_GDP,Q,1974-Q3,-3.656698,
8121,GBR,BOP,TOT,PC_GDP,Q,1974-Q4,-3.635199,
8122,GBR,BOP,TOT,PC_GDP,Q,1975-Q1,-1.854547,
8123,GBR,BOP,TOT,PC_GDP,Q,1975-Q2,-1.355341,
8124,GBR,BOP,TOT,PC_GDP,Q,1975-Q3,-2.575151,
8125,GBR,BOP,TOT,PC_GDP,Q,1975-Q4,-0.7838818,
8126,GBR,BOP,TOT,PC_GDP,Q,1976-Q1,0.2838893,
8127,GBR,BOP,TOT,PC_GDP,Q,1976-Q2,-1.100322,
8128,GBR,BOP,TOT,PC_GDP,Q,1976-Q3,-1.505133,
8129,GBR,BOP,TOT,PC_GDP,Q,1976-Q4,-1.051711,
8130,GBR,BOP,TOT,PC_GDP,Q,1977-Q1,-1.148366,
8131,GBR,BOP,TOT,PC_GDP,Q,1977-Q2,-1.161574,
8132,GBR,BOP,TOT,PC_GDP,Q,1977-Q3,0.4122175,
8133,GBR,BOP,TOT,PC_GDP,Q,1977-Q4,0.482254,
8134,GBR,BOP,TOT,PC_GDP,Q,1978-Q1,-0.4152767,
8135,GBR,BOP,TOT,PC_GDP,Q,1978-Q2,0.8596801,
8136,GBR,BOP,TOT,PC_GDP,Q,1978-Q3,0.04880326,
8137,GBR,BOP,TOT,PC_GDP,Q,1978-Q4,0.6717045,
8138,GBR,BOP,TOT,PC_GDP,Q,1979-Q1,-1.453015,
8139,GBR,BOP,TOT,PC_GDP,Q,1979-Q2,-0.3804539,
8140,GBR,BOP,TOT,PC_GDP,Q,1979-Q3,0.1305483,
8141,GBR,BOP,TOT,PC_GDP,Q,1979-Q4,-0.7217859,
8142,GBR,BOP,TOT,PC_GDP,Q,1980-Q1,-0.5707652,
8143,GBR,BOP,TOT,PC_GDP,Q,1980-Q2,-0.7921788,
8144,GBR,BOP,TOT,PC_GDP,Q,1980-Q3,1.163073,
8145,GBR,BOP,TOT,PC_GDP,Q,1980-Q4,2.196462,
8146,GBR,BOP,TOT,PC_GDP,Q,1981-Q1,3.805827,
8147,GBR,BOP,TOT,PC_GDP,Q,1981-Q2,1.987974,
8148,GBR,BOP,TOT,PC_GDP,Q,1981-Q3,-0.2365456,
8149,GBR,BOP,TOT,PC_GDP,Q,1981-Q4,0.7093327,
8150,GBR,BOP,TOT,PC_GDP,Q,1982-Q1,1.112448,
8151,GBR,BOP,TOT,PC_GDP,Q,1982-Q2,-0.2359268,
8152,GBR,BOP,TOT,PC_GDP,Q,1982-Q3,0.1320148,
8153,GBR,BOP,TOT,PC_GDP,Q,1982-Q4,1.214104,
8154,GBR,BOP,TOT,PC_GDP,Q,1983-Q1,1.162927,
8155,GBR,BOP,TOT,PC_GDP,Q,1983-Q2,-0.695507,
8156,GBR,BOP,TOT,PC_GDP,Q,1983-Q3,0.6830956,
8157,GBR,BOP,TOT,PC_GDP,Q,1983-Q4,-0.2524668,
8158,GBR,BOP,TOT,PC_GDP,Q,1984-Q1,0.7825906,
8159,GBR,BOP,TOT,PC_GDP,Q,1984-Q2,-1.351351,
8160,GBR,BOP,TOT,PC_GDP,Q,1984-Q3,-1.162422,
8161,GBR,BOP,TOT,PC_GDP,Q,1984-Q4,-0.2123576,
8162,GBR,BOP,TOT,PC_GDP,Q,1985-Q1,-1.271332,
8163,GBR,BOP,TOT,PC_GDP,Q,1985-Q2,0.2378581,
8164,GBR,BOP,TOT,PC_GDP,Q,1985-Q3,0.06857404,
8165,GBR,BOP,TOT,PC_GDP,Q,1985-Q4,-0.2117518,
8166,GBR,BOP,TOT,PC_GDP,Q,1986-Q1,0.194445,
8167,GBR,BOP,TOT,PC_GDP,Q,1986-Q2,-1.002484,
8168,GBR,BOP,TOT,PC_GDP,Q,1986-Q3,-1.785794,
8169,GBR,BOP,TOT,PC_GDP,Q,1986-Q4,-1.185812,
8170,GBR,BOP,TOT,PC_GDP,Q,1987-Q1,-0.1915611,
8171,GBR,BOP,TOT,PC_GDP,Q,1987-Q2,-1.502179,
8172,GBR,BOP,TOT,PC_GDP,Q,1987-Q3,-1.731114,
8173,GBR,BOP,TOT,PC_GDP,Q,1987-Q4,-2.800982,
8174,GBR,BOP,TOT,PC_GDP,Q,1988-Q1,-3.108894,
8175,GBR,BOP,TOT,PC_GDP,Q,1988-Q2,-3.132782,
8176,GBR,BOP,TOT,PC_GDP,Q,1988-Q3,-3.118698,
8177,GBR,BOP,TOT,PC_GDP,Q,1988-Q4,-4.734745,
8178,GBR,BOP,TOT,PC_GDP,Q,1989-Q1,-3.926439,
8179,GBR,BOP,TOT,PC_GDP,Q,1989-Q2,-4.292858,
8180,GBR,BOP,TOT,PC_GDP,Q,1989-Q3,-4.567135,
8181,GBR,BOP,TOT,PC_GDP,Q,1989-Q4,-3.53414,
8182,GBR,BOP,TOT,PC_GDP,Q,1990-Q1,-3.979652,
8183,GBR,BOP,TOT,PC_GDP,Q,1990-Q2,-3.861683,
8184,GBR,BOP,TOT,PC_GDP,Q,1990-Q3,-2.263237,
8185,GBR,BOP,TOT,PC_GDP,Q,1990-Q4,-2.313656,
8186,GBR,BOP,TOT,PC_GDP,Q,1991-Q1,-1.743787,
8187,GBR,BOP,TOT,PC_GDP,Q,1991-Q2,-1.008529,
8188,GBR,BOP,TOT,PC_GDP,Q,1991-Q3,-1.462299,
8189,GBR,BOP,TOT,PC_GDP,Q,1991-Q4,-1.070159,
8190,GBR,BOP,TOT,PC_GDP,Q,1992-Q1,-1.204939,
8191,GBR,BOP,TOT,PC_GDP,Q,1992-Q2,-1.604908,
8192,GBR,BOP,TOT,PC_GDP,Q,1992-Q3,-1.764996,
8193,GBR,BOP,TOT,PC_GDP,Q,1992-Q4,-1.509238,
8194,GBR,BOP,TOT,PC_GDP,Q,1993-Q1,-1.233533,
8195,GBR,BOP,TOT,PC_GDP,Q,1993-Q2,-1.672023,
8196,GBR,BOP,TOT,PC_GDP,Q,1993-Q3,-1.274577,
8197,GBR,BOP,TOT,PC_GDP,Q,1993-Q4,-1.114181,
8198,GBR,BOP,TOT,PC_GDP,Q,1994-Q1,-0.5176942,
8199,GBR,BOP,TOT,PC_GDP,Q,1994-Q2,-0.9002045,
8200,GBR,BOP,TOT,PC_GDP,Q,1994-Q3,-0.2016109,
8201,GBR,BOP,TOT,PC_GDP,Q,1994-Q4,-0.3250903,
8202,GBR,BOP,TOT,PC_GDP,Q,1995-Q1,0.3526499,
8203,GBR,BOP,TOT,PC_GDP,Q,1995-Q2,-1.377269,
8204,GBR,BOP,TOT,PC_GDP,Q,1995-Q3,-1.148568,
8205,GBR,BOP,TOT,PC_GDP,Q,1995-Q4,-0.4934233,
8206,GBR,BOP,TOT,PC_GDP,Q,1996-Q1,-0.6719047,
8207,GBR,BOP,TOT,PC_GDP,Q,1996-Q2,-0.5072065,
8208,GBR,BOP,TOT,PC_GDP,Q,1996-Q3,-0.6221932,
8209,GBR,BOP,TOT,PC_GDP,Q,1996-Q4,-0.4918612,
8210,GBR,BOP,TOT,PC_GDP,Q,1997-Q1,-0.3078812,
8211,GBR,BOP,TOT,PC_GDP,Q,1997-Q2,-0.1831269,
8212,GBR,BOP,TOT,PC_GDP,Q,1997-Q3,0.6668151,
8213,GBR,BOP,TOT,PC_GDP,Q,1997-Q4,-1.005088,
8214,GBR,BOP,TOT,PC_GDP,Q,1998-Q1,-0.9543403,
8215,GBR,BOP,TOT,PC_GDP,Q,1998-Q2,-1.318724,
8216,GBR,BOP,TOT,PC_GDP,Q,1998-Q3,0.8043067,
8217,GBR,BOP,TOT,PC_GDP,Q,1998-Q4,-0.2412334,
8218,GBR,BOP,TOT,PC_GDP,Q,1999-Q1,-3.019672,
8219,GBR,BOP,TOT,PC_GDP,Q,1999-Q2,-2.462491,
8220,GBR,BOP,TOT,PC_GDP,Q,1999-Q3,-2.675066,
8221,GBR,BOP,TOT,PC_GDP,Q,1999-Q4,-1.734671,
8222,GBR,BOP,TOT,PC_GDP,Q,2000-Q1,-2.224836,
8223,GBR,BOP,TOT,PC_GDP,Q,2000-Q2,-2.542472,
8224,GBR,BOP,TOT,PC_GDP,Q,2000-Q3,-2.318003,
8225,GBR,BOP,TOT,PC_GDP,Q,2000-Q4,-1.971086,
8226,GBR,BOP,TOT,PC_GDP,Q,2001-Q1,-1.806949,
8227,GBR,BOP,TOT,PC_GDP,Q,2001-Q2,-2.389052,
8228,GBR,BOP,TOT,PC_GDP,Q,2001-Q3,-2.361465,
8229,GBR,BOP,TOT,PC_GDP,Q,2001-Q4,-1.704736,
8230,GBR,BOP,TOT,PC_GDP,Q,2002-Q1,-2.099794,
8231,GBR,BOP,TOT,PC_GDP,Q,2002-Q2,-3.012935,
8232,GBR,BOP,TOT,PC_GDP,Q,2002-Q3,-1.563188,
8233,GBR,BOP,TOT,PC_GDP,Q,2002-Q4,-1.56104,
8234,GBR,BOP,TOT,PC_GDP,Q,2003-Q1,-0.7936199,
8235,GBR,BOP,TOT,PC_GDP,Q,2003-Q2,-2.181648,
8236,GBR,BOP,TOT,PC_GDP,Q,2003-Q3,-2.51594,
8237,GBR,BOP,TOT,PC_GDP,Q,2003-Q4,-1.551923,
8238,GBR,BOP,TOT,PC_GDP,Q,2004-Q1,-2.350911,
8239,GBR,BOP,TOT,PC_GDP,Q,2004-Q2,-2.523573,
8240,GBR,BOP,TOT,PC_GDP,Q,2004-Q3,-3.413353,
8241,GBR,BOP,TOT,PC_GDP,Q,2004-Q4,-1.025851,
8242,GBR,BOP,TOT,PC_GDP,Q,2005-Q1,-2.164597,
8243,GBR,BOP,TOT,PC_GDP,Q,2005-Q2,-0.5802291,
8244,GBR,BOP,TOT,PC_GDP,Q,2005-Q3,-2.649857,
8245,GBR,BOP,TOT,PC_GDP,Q,2005-Q4,-2.388025,
8246,GBR,BOP,TOT,PC_GDP,Q,2006-Q1,-2.856812,
8247,GBR,BOP,TOT,PC_GDP,Q,2006-Q2,-2.394747,
8248,GBR,BOP,TOT,PC_GDP,Q,2006-Q3,-2.936494,
8249,GBR,BOP,TOT,PC_GDP,Q,2006-Q4,-2.958588,
8250,GBR,BOP,TOT,PC_GDP,Q,2007-Q1,-3.317667,
8251,GBR,BOP,TOT,PC_GDP,Q,2007-Q2,-2.819784,
8252,GBR,BOP,TOT,PC_GDP,Q,2007-Q3,-3.981655,
8253,GBR,BOP,TOT,PC_GDP,Q,2007-Q4,-3.148135,
8254,GBR,BOP,TOT,PC_GDP,Q,2008-Q1,-3.502774,
8255,GBR,BOP,TOT,PC_GDP,Q,2008-Q2,-4.131237,
8256,GBR,BOP,TOT,PC_GDP,Q,2008-Q3,-3.462178,
8257,GBR,BOP,TOT,PC_GDP,Q,2008-Q4,-4.639099,
8258,GBR,BOP,TOT,PC_GDP,Q,2009-Q1,-4.105811,
8259,GBR,BOP,TOT,PC_GDP,Q,2009-Q2,-4.166732,
8260,GBR,BOP,TOT,PC_GDP,Q,2009-Q3,-2.20771,
8261,GBR,BOP,TOT,PC_GDP,Q,2009-Q4,-2.868711,
8262,GBR,BOP,TOT,PC_GDP,Q,2010-Q1,-2.604997,
8263,GBR,BOP,TOT,PC_GDP,Q,2010-Q2,-2.698857,
8264,GBR,BOP,TOT,PC_GDP,Q,2010-Q3,-3.748815,
8265,GBR,BOP,TOT,PC_GDP,Q,2010-Q4,-3.616209,
8266,GBR,BOP,TOT,PC_GDP,Q,2011-Q1,-1.568915,
8267,GBR,BOP,TOT,PC_GDP,Q,2011-Q2,-0.5579123,
8268,GBR,BOP,TOT,PC_GDP,Q,2011-Q3,-2.819226,
8269,GBR,BOP,TOT,PC_GDP,Q,2011-Q4,-2.088326,
8270,GBR,BOP,TOT,PC_GDP,Q,2012-Q1,-2.581245,
8271,GBR,BOP,TOT,PC_GDP,Q,2012-Q2,-3.96458,
8272,GBR,BOP,TOT,PC_GDP,Q,2012-Q3,-2.892882,
8273,GBR,BOP,TOT,PC_GDP,Q,2012-Q4,-4.271748,
8274,GBR,BOP,TOT,PC_GDP,Q,2013-Q1,-4.787601,
8275,GBR,BOP,TOT,PC_GDP,Q,2013-Q2,-3.716382,
8276,GBR,BOP,TOT,PC_GDP,Q,2013-Q3,-4.654644,
8277,GBR,BOP,TOT,PC_GDP,Q,2013-Q4,-5.852665,
8278,GBR,BOP,TOT,PC_GDP,Q,2014-Q1,-4.627514,
8279,GBR,BOP,TOT,PC_GDP,Q,2014-Q2,-4.356203,
8280,GBR,BOP,TOT,PC_GDP,Q,2014-Q3,-4.392248,
8281,GBR,BOP,TOT,PC_GDP,Q,2014-Q4,-5.505079,
8282,GBR,BOP,TOT,PC_GDP,Q,2015-Q1,-5.600261,
8283,GBR,BOP,TOT,PC_GDP,Q,2015-Q2,-3.317897,
8284,GBR,BOP,TOT,PC_GDP,Q,2015-Q3,-4.237867,
